"GeneratedTrace","DefinedTrace"
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.116654,0.116654
0.233307,0.233307
0.349961,0.349961
0.466615,0.466615
0.583268,0.583269
0.699922,0.699922
0.816576,0.816576
0.933230,0.933230
1.049883,1.049883
1.166537,1.166537
1.449573,1.449573
1.732609,1.732609
2.015645,2.015645
2.298681,2.298681
2.581717,2.581717
2.864753,2.864752
3.147789,3.147788
3.430825,3.430824
3.713861,3.713860
3.996897,3.996896
4.196541,4.196541
4.396185,4.396185
4.595830,4.595830
4.795475,4.795474
4.995119,4.995119
5.194764,5.194763
5.394408,5.394408
5.594053,5.594052
5.793697,5.793697
5.993342,5.993341
6.198489,6.198488
6.403636,6.403635
6.608783,6.608782
6.813930,6.813929
7.019076,7.019077
7.224223,7.224224
7.429370,7.429371
7.634517,7.634518
7.839664,7.839665
8.044810,8.044812
8.256333,8.256335
8.467860,8.467858
8.679380,8.679380
8.890900,8.890903
9.102430,9.102426
9.313950,9.313949
9.525470,9.525472
9.736990,9.736994
9.948520,9.948517
10.160040,10.160040
10.178420,10.178420
10.196800,10.196800
10.215180,10.215180
10.233560,10.233560
10.251940,10.251940
10.270320,10.270320
10.288700,10.288700
10.307080,10.307080
10.325460,10.325460
10.343840,10.343840
10.305240,10.305233
10.266630,10.266626
10.228020,10.228019
10.189420,10.189412
10.150810,10.150805
10.112200,10.112198
10.073600,10.073591
10.034990,10.034984
9.996380,9.996377
9.957780,9.957770
10.056540,10.056533
10.155300,10.155296
10.254060,10.254059
10.352830,10.352822
10.451590,10.451585
10.550350,10.550348
10.649110,10.649111
10.747880,10.747874
10.846640,10.846637
10.945400,10.945400
10.884480,10.884475
10.823550,10.823550
10.762620,10.762625
10.701700,10.701700
10.640770,10.640775
10.579850,10.579850
10.518920,10.518925
10.458000,10.458000
10.397070,10.397075
10.336150,10.336150
10.347270,10.347274
10.358400,10.358398
10.369520,10.369522
10.380640,10.380646
10.391770,10.391770
10.402890,10.402894
10.414020,10.414018
10.425140,10.425142
10.436270,10.436266
10.447390,10.447390
10.491210,10.491203
10.535020,10.535016
10.578830,10.578829
10.622650,10.622642
10.666460,10.666455
10.710270,10.710268
10.754090,10.754081
10.797900,10.797894
10.841710,10.841707
10.885530,10.885520
10.941380,10.941373
10.997230,10.997226
11.053090,11.053079
11.108940,11.108932
11.164790,11.164785
11.220650,11.220638
11.276500,11.276491
11.332350,11.332344
11.388200,11.388197
11.444060,11.444050
11.460770,11.460763
11.477480,11.477476
11.494190,11.494189
11.510910,11.510902
11.527620,11.527615
11.544330,11.544328
11.561040,11.561041
11.577750,11.577754
11.594470,11.594467
11.611180,11.611180
11.524310,11.524307
11.437440,11.437434
11.350560,11.350561
11.263690,11.263688
11.176820,11.176815
11.089950,11.089942
11.003070,11.003069
10.916200,10.916196
10.829330,10.829323
10.742460,10.742450
10.837530,10.837527
10.932610,10.932604
11.027690,11.027681
11.122760,11.122758
11.217840,11.217835
11.312910,11.312912
11.407990,11.407989
11.503060,11.503066
11.598140,11.598143
11.693210,11.693220
11.722270,11.722280
11.751340,11.751340
11.780400,11.780400
11.809460,11.809460
11.838520,11.838520
11.867580,11.867580
11.896640,11.896640
11.925700,11.925700
11.954760,11.954760
11.983820,11.983820
11.973640,11.973640
11.963460,11.963460
11.953280,11.953280
11.943100,11.943100
11.932920,11.932920
11.922740,11.922740
11.912560,11.912560
11.902380,11.902380
11.892200,11.892200
11.882020,11.882020
12.011970,12.011971
12.141920,12.141922
12.271870,12.271873
12.401820,12.401824
12.531780,12.531775
12.661730,12.661726
12.791680,12.791677
12.921630,12.921628
13.051580,13.051579
13.181530,13.181530
13.635600,13.635607
14.089680,14.089684
14.543760,14.543761
14.997840,14.997838
15.451910,15.451915
15.905990,15.905992
16.360070,16.360069
16.814140,16.814146
17.268220,17.268223
17.722300,17.722300
17.375110,17.375113
17.027920,17.027926
16.680730,16.680739
16.333550,16.333552
15.986360,15.986365
15.639180,15.639178
15.291990,15.291991
14.944800,14.944804
14.597620,14.597617
14.250430,14.250430
14.223400,14.223396
14.196360,14.196362
14.169330,14.169328
14.142290,14.142294
14.115260,14.115260
14.088220,14.088226
14.061190,14.061192
14.034150,14.034158
14.007120,14.007124
13.980080,13.980090
14.013340,14.013342
14.046590,14.046594
14.079840,14.079846
14.113090,14.113098
14.146350,14.146350
14.179600,14.179602
14.212850,14.212854
14.246110,14.246106
14.279360,14.279358
14.312610,14.312610
14.623020,14.623021
14.933430,14.933432
15.243840,15.243843
15.554250,15.554254
15.864660,15.864665
16.175070,16.175076
16.485490,16.485487
16.795900,16.795898
17.106310,17.106309
17.416720,17.416720
17.596260,17.596261
17.775800,17.775802
17.955340,17.955343
18.134880,18.134884
18.314420,18.314425
18.493960,18.493966
18.673500,18.673507
18.853040,18.853048
19.032590,19.032589
19.212130,19.212130
19.339260,19.339268
19.466400,19.466406
19.593540,19.593544
19.720680,19.720682
19.847820,19.847820
19.974950,19.974958
20.102090,20.102096
20.229230,20.229234
20.356370,20.356372
20.483510,20.483510
20.623690,20.623694
20.763880,20.763878
20.904060,20.904062
21.044240,21.044246
21.184430,21.184430
21.324610,21.324614
21.464800,21.464798
21.604980,21.604982
21.745170,21.745166
21.885350,21.885350
22.192280,22.192281
22.499210,22.499212
22.806140,22.806143
23.113070,23.113074
23.420000,23.420005
23.726930,23.726936
24.033860,24.033867
24.340800,24.340798
24.647730,24.647729
24.954660,24.954660
24.977080,24.977083
24.999500,24.999506
25.021920,25.021929
25.044350,25.044352
25.066770,25.066775
25.089190,25.089198
25.111620,25.111621
25.134040,25.134044
25.156460,25.156467
25.178880,25.178890
25.128340,25.128343
25.077790,25.077796
25.027240,25.027249
24.976700,24.976702
24.926150,24.926155
24.875600,24.875608
24.825060,24.825061
24.774510,24.774514
24.723960,24.723967
24.673420,24.673420
24.706770,24.706773
24.740130,24.740126
24.773480,24.773479
24.806830,24.806832
24.840190,24.840185
24.873540,24.873538
24.906890,24.906891
24.940250,24.940244
24.973600,24.973597
25.006960,25.006950
25.044400,25.044399
25.081850,25.081848
25.119300,25.119297
25.156750,25.156746
25.194200,25.194195
25.231650,25.231644
25.269100,25.269093
25.306550,25.306542
25.343990,25.343991
25.381440,25.381440
25.429160,25.429158
25.476880,25.476876
25.524600,25.524594
25.572320,25.572312
25.620030,25.620030
25.667750,25.667748
25.715470,25.715466
25.763190,25.763184
25.810910,25.810902
25.858620,25.858620
25.793800,25.793796
25.728970,25.728972
25.664150,25.664148
25.599320,25.599324
25.534500,25.534500
25.469670,25.469676
25.404850,25.404852
25.340020,25.340028
25.275200,25.275204
25.210370,25.210380
25.145570,25.145571
25.080760,25.080762
25.015950,25.015953
24.951140,24.951144
24.886330,24.886335
24.821530,24.821526
24.756720,24.756717
24.691910,24.691908
24.627100,24.627099
24.562290,24.562290
24.496260,24.496255
24.430220,24.430220
24.364190,24.364185
24.298150,24.298150
24.232110,24.232115
24.166080,24.166080
24.100040,24.100045
24.034000,24.034010
23.967970,23.967975
23.901930,23.901940
23.755700,23.755705
23.609460,23.609470
23.463230,23.463235
23.316990,23.317000
23.170760,23.170765
23.024520,23.024530
22.878290,22.878295
22.732060,22.732060
22.585820,22.585825
22.439590,22.439590
22.308380,22.308380
22.177170,22.177170
22.045960,22.045960
21.914750,21.914750
21.783540,21.783540
21.652320,21.652330
21.521110,21.521120
21.389900,21.389910
21.258690,21.258700
21.127480,21.127490
21.051720,21.051728
20.975960,20.975966
20.900200,20.900204
20.824440,20.824442
20.748670,20.748680
20.672910,20.672918
20.597150,20.597156
20.521390,20.521394
20.445630,20.445632
20.369870,20.369870
20.314440,20.314447
20.259020,20.259024
20.203600,20.203601
20.148180,20.148178
20.092760,20.092755
20.037330,20.037332
19.981910,19.981909
19.926490,19.926486
19.871070,19.871063
19.815650,19.815640
19.756290,19.756281
19.696930,19.696922
19.637570,19.637563
19.578210,19.578204
19.518840,19.518845
19.459480,19.459486
19.400120,19.400127
19.340760,19.340768
19.281400,19.281409
19.222040,19.222050
19.044460,19.044465
18.866870,18.866880
18.689290,18.689295
18.511710,18.511710
18.334120,18.334125
18.156540,18.156540
17.978960,17.978955
17.801370,17.801370
17.623790,17.623785
17.446210,17.446200
17.248180,17.248175
17.050160,17.050150
16.852130,16.852125
16.654110,16.654100
16.456080,16.456075
16.258060,16.258050
16.060030,16.060025
15.862010,15.862000
15.663980,15.663975
15.465960,15.465950
15.179260,15.179255
14.892570,14.892560
14.605870,14.605865
14.319180,14.319170
14.032480,14.032475
13.745780,13.745780
13.459090,13.459085
13.172390,13.172390
12.885700,12.885695
12.599000,12.599000
12.207490,12.207491
11.815980,11.815982
11.424470,11.424473
11.032960,11.032964
10.641450,10.641455
10.249940,10.249946
9.858430,9.858437
9.466920,9.466928
9.075410,9.075419
8.683900,8.683910
8.528950,8.528961
8.374004,8.374011
8.219055,8.219062
8.064106,8.064112
7.909157,7.909163
7.754209,7.754213
7.599260,7.599264
7.444311,7.444314
7.289362,7.289365
7.134414,7.134415
7.011075,7.011077
6.887737,6.887738
6.764399,6.764400
6.641061,6.641061
6.517723,6.517723
6.394384,6.394384
6.271046,6.271046
6.147708,6.147707
6.024370,6.024369
5.901031,5.901030
5.746283,5.746282
5.591535,5.591534
5.436786,5.436785
5.282038,5.282037
5.127289,5.127289
4.972541,4.972541
4.817792,4.817793
4.663044,4.663044
4.508296,4.508296
4.353547,4.353548
4.091440,4.091441
3.829333,3.829334
3.567226,3.567227
3.305120,3.305120
3.043013,3.043013
2.780906,2.780906
2.518799,2.518799
2.256692,2.256692
1.994585,1.994585
1.732478,1.732478
1.559230,1.559230
1.385983,1.385982
1.212735,1.212735
1.039487,1.039487
0.866239,0.866239
0.692991,0.692991
0.519743,0.519743
0.346496,0.346496
0.173248,0.173248
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.303855,0.303855
0.607710,0.607710
0.911565,0.911565
1.215420,1.215420
1.519276,1.519276
1.823131,1.823131
2.126986,2.126986
2.430841,2.430841
2.734696,2.734696
3.038552,3.038551
3.178612,3.178611
3.318672,3.318671
3.458732,3.458732
3.598792,3.598792
3.738853,3.738852
3.878913,3.878912
4.018973,4.018972
4.159033,4.159033
4.299093,4.299093
4.439153,4.439153
4.553673,4.553674
4.668194,4.668194
4.782714,4.782715
4.897235,4.897236
5.011755,5.011757
5.126276,5.126277
5.240797,5.240798
5.355317,5.355319
5.469838,5.469839
5.584358,5.584360
5.778670,5.778672
5.972982,5.972984
6.167295,6.167295
6.361607,6.361607
6.555919,6.555919
6.750231,6.750231
6.944543,6.944543
7.138855,7.138854
7.333167,7.333166
7.527479,7.527478
7.648134,7.648133
7.768789,7.768788
7.889444,7.889444
8.010099,8.010099
8.130754,8.130754
8.251410,8.251409
8.372065,8.372064
8.492720,8.492720
8.613370,8.613375
8.734030,8.734030
8.783480,8.783480
8.832930,8.832930
8.882380,8.882380
8.931830,8.931830
8.981280,8.981280
9.030730,9.030730
9.080180,9.080180
9.129630,9.129630
9.179080,9.179080
9.228530,9.228530
9.298370,9.298373
9.368220,9.368216
9.438060,9.438059
9.507900,9.507902
9.577750,9.577745
9.647590,9.647588
9.717430,9.717431
9.787280,9.787274
9.857120,9.857117
9.926960,9.926960
9.811680,9.811674
9.696390,9.696388
9.581100,9.581102
9.465820,9.465816
9.350530,9.350530
9.235250,9.235244
9.119960,9.119958
9.004670,9.004672
8.889390,8.889386
8.774100,8.774100
8.601690,8.601686
8.429270,8.429272
8.256859,8.256858
8.084444,8.084444
7.912030,7.912030
7.739615,7.739615
7.567201,7.567201
7.394787,7.394787
7.222373,7.222373
7.049958,7.049959
6.851705,6.851706
6.653452,6.653452
6.455199,6.455199
6.256946,6.256945
6.058692,6.058692
5.860439,5.860439
5.662186,5.662185
5.463933,5.463932
5.265680,5.265678
5.067427,5.067425
4.921799,4.921798
4.776172,4.776171
4.630544,4.630543
4.484917,4.484916
4.339289,4.339289
4.193662,4.193662
4.048034,4.048035
3.902407,3.902407
3.756779,3.756780
3.611152,3.611153
3.720710,3.720711
3.830267,3.830268
3.939825,3.939826
4.049383,4.049384
4.158941,4.158942
4.268498,4.268499
4.378056,4.378057
4.487614,4.487615
4.597171,4.597172
4.706729,4.706730
4.910306,4.910307
5.113883,5.113884
5.317460,5.317461
5.521037,5.521038
5.724614,5.724616
5.928191,5.928193
6.131768,6.131770
6.335345,6.335347
6.538922,6.538924
6.742499,6.742501
6.911887,6.911889
7.081275,7.081277
7.250663,7.250665
7.420051,7.420053
7.589438,7.589441
7.758826,7.758828
7.928214,7.928216
8.097602,8.097604
8.266990,8.266992
8.436380,8.436380
8.506260,8.506260
8.576140,8.576140
8.646020,8.646020
8.715900,8.715900
8.785780,8.785780
8.855660,8.855660
8.925540,8.925540
8.995420,8.995420
9.065300,9.065300
9.135180,9.135180
9.096880,9.096878
9.058580,9.058576
9.020280,9.020274
8.981970,8.981972
8.943670,8.943670
8.905370,8.905368
8.867070,8.867066
8.828760,8.828764
8.790460,8.790462
8.752160,8.752160
8.706080,8.706083
8.660000,8.660005
8.613930,8.613928
8.567850,8.567851
8.521770,8.521774
8.475700,8.475696
8.429620,8.429619
8.383544,8.383542
8.337467,8.337464
8.291390,8.291387
8.260878,8.260875
8.230365,8.230363
8.199852,8.199850
8.169339,8.169338
8.138826,8.138826
8.108314,8.108314
8.077801,8.077802
8.047288,8.047289
8.016775,8.016777
7.986263,7.986265
7.821639,7.821641
7.657016,7.657018
7.492393,7.492394
7.327769,7.327770
7.163146,7.163147
6.998523,6.998523
6.833899,6.833899
6.669276,6.669275
6.504653,6.504652
6.340030,6.340028
6.250435,6.250434
6.160841,6.160840
6.071247,6.071245
5.981652,5.981651
5.892058,5.892057
5.802464,5.802463
5.712869,5.712869
5.623275,5.623274
5.533680,5.533680
5.444086,5.444086
5.224674,5.224674
5.005262,5.005262
4.785851,4.785851
4.566439,4.566439
4.347027,4.347027
4.127615,4.127615
3.908203,3.908203
3.688791,3.688792
3.469379,3.469380
3.249968,3.249968
3.083788,3.083788
2.917608,2.917609
2.751429,2.751429
2.585249,2.585250
2.419069,2.419070
2.252890,2.252890
2.086710,2.086711
1.920530,1.920531
1.754351,1.754352
1.588171,1.588172
1.429354,1.429355
1.270537,1.270538
1.111720,1.111720
0.952903,0.952903
0.794086,0.794086
0.635268,0.635269
0.476451,0.476452
0.317634,0.317634
0.158817,0.158817
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
